City,Date,MinTemp,MaxTemp,Humidity,Pressure,WindSpeed,Condition
Bagalkote,2023-12-31,13.0,25.8,38,1007.8,17.1,Sunny
Bagalkote,2024-01-01,10.0,25.5,40,1005.8,8.5,Sunny
Bagalkote,2024-01-02,13.5,24.8,30,1006.4,16.5,Sunny
Bagalkote,2024-01-03,12.9,24.4,43,1009.1,12.1,Sunny
Bagalkote,2024-01-04,13.1,25.6,28,1001.7,6.9,Sunny
Bagalkote,2024-01-05,12.0,22.8,25,1006.7,16.1,Sunny
Bagalkote,2024-01-06,13.8,23.9,36,1002.0,16.1,Sunny
Bagalkote,2024-01-07,13.3,24.4,39,1006.8,16.3,Sunny
Bagalkote,2024-01-08,11.5,21.3,32,1005.5,12.7,Sunny
Bagalkote,2024-01-09,10.6,23.4,31,1005.1,10.0,Sunny
Bagalkote,2024-01-10,12.2,24.2,33,999.9,11.1,Sunny
Bagalkote,2024-01-11,11.4,23.7,27,1004.2,21.1,Sunny
Bagalkote,2024-01-12,11.2,23.8,38,1004.3,17.6,Sunny
Bagalkote,2024-01-13,12.0,22.6,39,1003.0,21.3,Sunny
Bagalkote,2024-01-14,13.5,24.4,39,1003.4,13.1,Sunny
Bagalkote,2024-01-15,11.8,24.4,33,999.7,16.0,Sunny
Bagalkote,2024-01-16,12.4,23.3,36,1005.8,8.7,Sunny
Bagalkote,2024-01-17,10.2,24.0,43,1009.5,17.0,Sunny
Bagalkote,2024-01-18,12.9,24.4,30,1005.3,16.0,Sunny
Bagalkote,2024-01-19,14.3,23.6,29,1009.7,13.0,Sunny
Bagalkote,2024-01-20,12.6,23.1,28,1004.5,16.0,Sunny
Bagalkote,2024-01-21,12.3,23.1,38,1002.6,11.0,Sunny
Bagalkote,2024-01-22,14.0,24.7,32,1003.5,13.4,Sunny
Bagalkote,2024-01-23,12.4,23.0,29,1005.2,15.2,Sunny
Bagalkote,2024-01-24,10.8,25.1,29,1001.9,10.6,Sunny
Bagalkote,2024-01-25,13.0,23.6,35,1004.7,16.1,Sunny
Bagalkote,2024-01-26,12.7,21.5,32,1003.8,13.1,Sunny
Bagalkote,2024-01-27,13.6,23.2,36,1010.1,13.0,Sunny
Bagalkote,2024-01-28,12.8,23.6,35,1005.3,9.0,Sunny
Bagalkote,2024-01-29,11.9,25.1,37,1004.5,10.7,Sunny
Bagalkote,2024-01-30,11.3,26.6,31,1002.5,11.2,Sunny
Bagalkote,2024-01-31,14.9,23.6,45,1005.2,13.8,Sunny
Bagalkote,2024-02-01,10.9,25.9,39,1005.1,11.9,Sunny
Bagalkote,2024-02-02,11.7,24.9,32,1006.7,12.6,Sunny
Bagalkote,2024-02-03,12.2,23.2,29,1006.8,12.7,Sunny
Bagalkote,2024-02-04,10.7,22.2,32,1004.2,10.9,Sunny
Bagalkote,2024-02-05,12.6,25.0,29,1008.0,9.4,Sunny
Bagalkote,2024-02-06,10.0,25.5,48,1007.0,16.3,Sunny
Bagalkote,2024-02-07,13.6,21.3,35,1006.3,18.9,Sunny
Bagalkote,2024-02-08,13.1,24.6,29,1004.2,10.5,Sunny
Bagalkote,2024-02-09,14.1,21.2,35,1007.8,13.6,Sunny
Bagalkote,2024-02-10,16.1,25.2,33,1003.9,8.6,Sunny
Bagalkote,2024-02-11,13.0,24.9,34,1005.5,13.8,Sunny
Bagalkote,2024-02-12,16.1,23.9,30,1002.7,16.4,Sunny
Bagalkote,2024-02-13,11.1,24.1,38,999.3,10.0,Sunny
Bagalkote,2024-02-14,12.7,23.7,35,1003.3,8.8,Sunny
Bagalkote,2024-02-15,12.7,26.8,32,1003.1,18.0,Sunny
Bagalkote,2024-02-16,12.5,21.8,30,1004.2,16.1,Sunny
Bagalkote,2024-02-17,14.1,23.7,28,1002.3,15.7,Sunny
Bagalkote,2024-02-18,11.5,22.7,35,1003.7,15.8,Sunny
Bagalkote,2024-02-19,12.4,21.8,34,1006.2,12.7,Sunny
Bagalkote,2024-02-20,12.9,22.2,32,1007.3,11.8,Sunny
Bagalkote,2024-02-21,12.1,25.9,40,1003.6,14.1,Sunny
Bagalkote,2024-02-22,14.8,22.9,44,1005.6,16.4,Sunny
Bagalkote,2024-02-23,12.8,25.5,36,1005.3,13.9,Sunny
Bagalkote,2024-02-24,13.2,24.1,26,1009.0,14.9,Sunny
Bagalkote,2024-02-25,11.8,24.1,25,1004.8,18.0,Sunny
Bagalkote,2024-02-26,11.7,26.0,30,1005.7,9.3,Sunny
Bagalkote,2024-02-27,12.2,23.6,37,999.0,9.2,Sunny
Bagalkote,2024-02-28,12.5,21.7,31,1006.8,14.2,Sunny
Bagalkote,2024-02-29,12.0,24.0,30,1005.8,11.1,Sunny
Bagalkote,2024-03-01,23.9,37.4,25,1002.7,18.2,Sunny
Bagalkote,2024-03-02,24.7,37.1,27,1010.4,11.3,Sunny
Bagalkote,2024-03-03,22.5,40.2,28,1007.8,22.6,Sunny
Bagalkote,2024-03-04,25.3,37.0,25,1003.1,20.0,Sunny
Bagalkote,2024-03-05,24.1,38.2,29,1006.0,23.7,Sunny
Bagalkote,2024-03-06,25.7,38.0,25,1006.7,20.2,Sunny
Bagalkote,2024-03-07,24.1,38.8,28,1010.4,19.4,Sunny
Bagalkote,2024-03-08,23.5,36.7,25,1003.3,18.5,Sunny
Bagalkote,2024-03-09,24.0,36.1,25,1003.0,11.9,Sunny
Bagalkote,2024-03-10,25.1,39.9,25,1006.4,13.5,Sunny
Bagalkote,2024-03-11,23.2,39.3,25,1011.2,19.5,Sunny
Bagalkote,2024-03-12,24.4,37.9,30,1000.9,19.8,Windy
Bagalkote,2024-03-13,24.0,36.9,48,1005.9,19.8,Windy
Bagalkote,2024-03-14,23.9,40.0,25,1001.9,21.6,Sunny
Bagalkote,2024-03-15,24.9,38.2,25,1005.6,16.2,Sunny
Bagalkote,2024-03-16,23.3,38.1,28,1002.8,22.4,Sunny
Bagalkote,2024-03-17,25.1,39.5,46,1008.3,15.2,Windy
Bagalkote,2024-03-18,21.0,37.1,25,999.9,21.0,Sunny
Bagalkote,2024-03-19,23.4,39.7,30,1006.8,19.3,Windy
Bagalkote,2024-03-20,23.1,39.2,29,1000.8,21.2,Sunny
Bagalkote,2024-03-21,23.8,36.7,27,1002.5,19.6,Sunny
Bagalkote,2024-03-22,24.5,39.9,26,1004.7,16.2,Sunny
Bagalkote,2024-03-23,23.2,41.0,25,1009.0,18.4,Sunny
Bagalkote,2024-03-24,25.2,37.4,25,1005.9,18.1,Sunny
Bagalkote,2024-03-25,24.3,37.7,25,1004.3,15.8,Sunny
Bagalkote,2024-03-26,23.8,37.8,25,1008.5,16.3,Sunny
Bagalkote,2024-03-27,21.5,38.9,25,1004.0,12.3,Sunny
Bagalkote,2024-03-28,22.8,38.5,25,1004.9,17.3,Sunny
Bagalkote,2024-03-29,22.5,40.2,27,1008.7,20.4,Sunny
Bagalkote,2024-03-30,24.4,38.1,28,1003.8,21.6,Sunny
Bagalkote,2024-03-31,25.8,40.4,25,1006.3,17.5,Sunny
Bagalkote,2024-04-01,24.2,37.3,26,1006.0,18.9,Sunny
Bagalkote,2024-04-02,24.4,36.8,25,1003.8,10.1,Sunny
Bagalkote,2024-04-03,23.8,38.6,25,1005.7,18.6,Sunny
Bagalkote,2024-04-04,23.5,36.6,25,1005.1,21.5,Sunny
Bagalkote,2024-04-05,23.2,36.8,27,1003.8,24.8,Sunny
Bagalkote,2024-04-06,23.0,40.1,25,1006.2,13.2,Sunny
Bagalkote,2024-04-07,24.8,36.4,25,1009.4,12.5,Sunny
Bagalkote,2024-04-08,24.4,37.1,25,1004.7,22.7,Sunny
Bagalkote,2024-04-09,23.0,36.9,25,1002.5,15.0,Sunny
Bagalkote,2024-04-10,23.7,38.6,25,1006.5,13.3,Sunny
Bagalkote,2024-04-11,24.6,36.9,28,1002.7,17.3,Sunny
Bagalkote,2024-04-12,24.3,38.6,25,1003.9,13.8,Sunny
Bagalkote,2024-04-13,24.9,39.9,25,1005.1,13.6,Sunny
Bagalkote,2024-04-14,22.5,38.1,25,1002.7,10.8,Sunny
Bagalkote,2024-04-15,23.1,38.4,25,1005.7,13.6,Sunny
Bagalkote,2024-04-16,23.7,37.4,29,1007.9,18.3,Sunny
Bagalkote,2024-04-17,24.4,38.7,25,1006.3,22.1,Sunny
Bagalkote,2024-04-18,23.6,36.2,27,1006.0,21.9,Sunny
Bagalkote,2024-04-19,23.6,36.3,25,1006.3,18.0,Sunny
Bagalkote,2024-04-20,23.9,38.3,29,999.8,8.9,Sunny
Bagalkote,2024-04-21,24.0,34.7,28,1005.0,19.4,Sunny
Bagalkote,2024-04-22,22.2,39.6,38,1000.0,11.0,Sunny
Bagalkote,2024-04-23,22.5,37.6,25,1001.9,12.6,Sunny
Bagalkote,2024-04-24,23.2,38.1,25,1004.5,19.1,Sunny
Bagalkote,2024-04-25,23.4,37.5,26,1006.3,16.9,Sunny
Bagalkote,2024-04-26,24.4,38.8,25,1004.8,14.2,Sunny
Bagalkote,2024-04-27,25.1,39.3,25,1006.0,16.6,Sunny
Bagalkote,2024-04-28,24.0,37.6,27,1002.2,20.0,Sunny
Bagalkote,2024-04-29,24.1,38.9,25,1008.4,19.5,Sunny
Bagalkote,2024-04-30,24.6,36.1,27,1005.9,20.9,Cloudy
Bagalkote,2024-05-01,24.8,37.8,25,1004.7,20.9,Sunny
Bagalkote,2024-05-02,24.3,39.4,33,1007.3,16.4,Sunny
Bagalkote,2024-05-03,23.6,37.9,27,1007.2,15.0,Sunny
Bagalkote,2024-05-04,23.5,37.7,35,1005.8,18.9,Sunny
Bagalkote,2024-05-05,23.1,36.2,27,1007.2,12.0,Windy
Bagalkote,2024-05-06,23.1,38.4,27,1004.0,18.1,Sunny
Bagalkote,2024-05-07,25.3,38.6,25,1004.5,22.4,Sunny
Bagalkote,2024-05-08,25.7,39.3,26,1004.6,21.8,Sunny
Bagalkote,2024-05-09,22.8,40.0,33,1003.7,4.9,Sunny
Bagalkote,2024-05-10,24.3,36.7,32,1006.6,13.2,Sunny
Bagalkote,2024-05-11,24.3,38.0,26,1002.3,16.3,Sunny
Bagalkote,2024-05-12,25.2,36.5,25,1009.6,16.7,Sunny
Bagalkote,2024-05-13,23.2,39.2,27,1005.3,21.8,Sunny
Bagalkote,2024-05-14,24.5,39.3,25,1010.5,15.5,Sunny
Bagalkote,2024-05-15,24.9,37.2,25,1005.6,18.9,Sunny
Bagalkote,2024-05-16,24.2,37.0,27,1005.4,16.4,Sunny
Bagalkote,2024-05-17,25.2,36.6,25,1007.5,19.9,Sunny
Bagalkote,2024-05-18,22.7,35.8,25,1009.1,11.9,Sunny
Bagalkote,2024-05-19,24.4,38.9,28,1005.2,15.7,Sunny
Bagalkote,2024-05-20,23.6,37.8,25,1007.9,19.6,Sunny
Bagalkote,2024-05-21,23.1,36.3,25,1009.3,16.1,Sunny
Bagalkote,2024-05-22,22.2,39.3,25,1004.6,15.5,Sunny
Bagalkote,2024-05-23,25.0,37.5,25,1001.8,15.3,Sunny
Bagalkote,2024-05-24,24.1,38.4,25,1006.7,11.7,Sunny
Bagalkote,2024-05-25,23.2,37.4,25,1004.8,12.5,Sunny
Bagalkote,2024-05-26,24.1,35.3,25,1008.6,22.3,Sunny
Bagalkote,2024-05-27,24.2,39.2,25,1000.5,16.4,Sunny
Bagalkote,2024-05-28,23.4,40.8,28,1006.9,20.0,Sunny
Bagalkote,2024-05-29,23.0,39.7,25,1005.7,10.5,Sunny
Bagalkote,2024-05-30,23.5,38.5,27,1001.5,15.4,Sunny
Bagalkote,2024-05-31,22.0,40.0,25,1005.4,16.2,Sunny
Bagalkote,2024-06-01,21.0,27.4,98,999.4,56.0,Stormy
Bagalkote,2024-06-02,19.3,28.3,98,1005.6,53.0,Stormy
Bagalkote,2024-06-03,20.7,25.7,78,1005.1,45.0,Cloudy
Bagalkote,2024-06-04,21.9,26.7,98,998.5,43.5,Rainy
Bagalkote,2024-06-05,20.6,24.9,84,1002.1,42.9,Cloudy
Bagalkote,2024-06-06,20.2,26.1,88,1003.6,61.4,Stormy
Bagalkote,2024-06-07,20.6,26.9,84,1005.4,65.6,Stormy
Bagalkote,2024-06-08,21.8,28.8,98,999.3,59.7,Stormy
Bagalkote,2024-06-09,21.9,28.8,93,1002.7,46.3,Cloudy
Bagalkote,2024-06-10,21.7,26.4,89,998.6,41.6,Rainy
Bagalkote,2024-06-11,19.3,28.2,98,1002.8,67.9,Stormy
Bagalkote,2024-06-12,19.7,29.8,81,1006.8,43.2,Cloudy
Bagalkote,2024-06-13,21.9,29.9,60,1003.5,38.2,Sunny
Bagalkote,2024-06-14,20.2,28.6,96,996.6,40.9,Rainy
Bagalkote,2024-06-15,20.3,27.5,84,1006.4,45.4,Cloudy
Bagalkote,2024-06-16,21.5,27.4,84,1004.3,45.7,Cloudy
Bagalkote,2024-06-17,18.7,29.5,98,1001.0,42.8,Cloudy
Bagalkote,2024-06-18,19.1,29.0,94,1003.6,38.9,Rainy
Bagalkote,2024-06-19,19.7,27.7,98,1004.5,56.3,Stormy
Bagalkote,2024-06-20,20.5,30.0,90,1006.2,36.8,Cloudy
Bagalkote,2024-06-21,20.8,28.2,82,1004.5,46.6,Cloudy
Bagalkote,2024-06-22,20.5,26.9,60,1006.9,40.7,Sunny
Bagalkote,2024-06-23,20.4,26.8,84,1003.6,41.5,Cloudy
Bagalkote,2024-06-24,22.3,29.1,79,1001.8,40.6,Cloudy
Bagalkote,2024-06-25,20.5,29.2,89,1001.2,41.5,Rainy
Bagalkote,2024-06-26,22.0,29.0,97,1006.6,41.6,Rainy
Bagalkote,2024-06-27,21.7,29.0,93,1000.1,70.4,Stormy
Bagalkote,2024-06-28,21.0,30.5,89,1005.0,42.5,Cloudy
Bagalkote,2024-06-29,23.9,27.8,94,1002.4,45.4,Rainy
Bagalkote,2024-06-30,21.6,28.2,84,1005.2,42.2,Cloudy
Bagalkote,2024-07-01,22.3,28.1,92,999.2,44.6,Rainy
Bagalkote,2024-07-02,22.7,27.5,94,1004.2,38.9,Rainy
Bagalkote,2024-07-03,21.2,28.3,90,1000.5,38.3,Rainy
Bagalkote,2024-07-04,21.9,26.5,82,1003.9,36.8,Cloudy
Bagalkote,2024-07-05,21.4,32.6,88,1007.6,42.4,Cloudy
Bagalkote,2024-07-06,20.5,27.1,80,1004.2,44.1,Cloudy
Bagalkote,2024-07-07,20.0,27.9,86,1004.7,44.0,Cloudy
Bagalkote,2024-07-08,22.2,30.5,83,999.7,42.1,Cloudy
Bagalkote,2024-07-09,20.8,27.9,84,1002.1,38.1,Cloudy
Bagalkote,2024-07-10,20.0,29.7,91,998.6,42.8,Cloudy
Bagalkote,2024-07-11,23.7,27.2,84,1006.5,39.1,Cloudy
Bagalkote,2024-07-12,20.4,29.7,95,1001.1,68.6,Stormy
Bagalkote,2024-07-13,23.8,30.5,82,1004.6,37.0,Cloudy
Bagalkote,2024-07-14,19.7,30.0,90,1003.4,42.7,Rainy
Bagalkote,2024-07-15,22.0,29.1,93,1005.4,71.5,Stormy
Bagalkote,2024-07-16,19.2,29.0,86,1003.6,41.0,Cloudy
Bagalkote,2024-07-17,19.7,29.9,90,1003.9,45.4,Cloudy
Bagalkote,2024-07-18,22.7,26.7,90,1001.4,45.7,Rainy
Bagalkote,2024-07-19,20.8,28.0,83,998.0,44.3,Rainy
Bagalkote,2024-07-20,22.5,30.2,87,1006.7,46.5,Cloudy
Bagalkote,2024-07-21,21.1,26.3,79,1005.4,39.8,Cloudy
Bagalkote,2024-07-22,21.5,28.7,77,1006.2,42.0,Cloudy
Bagalkote,2024-07-23,22.1,28.9,85,1005.4,43.2,Cloudy
Bagalkote,2024-07-24,21.8,28.6,86,1005.6,42.2,Cloudy
Bagalkote,2024-07-25,19.9,28.9,88,998.3,46.8,Rainy
Bagalkote,2024-07-26,21.7,29.5,85,1005.7,44.3,Cloudy
Bagalkote,2024-07-27,21.5,25.6,87,1007.2,41.8,Cloudy
Bagalkote,2024-07-28,19.7,27.0,87,1007.0,46.7,Rainy
Bagalkote,2024-07-29,20.5,26.7,98,1002.2,43.6,Rainy
Bagalkote,2024-07-30,19.4,28.7,83,1004.6,45.5,Cloudy
Bagalkote,2024-07-31,22.6,29.0,82,1001.5,41.0,Cloudy
Bagalkote,2024-08-01,21.4,25.0,84,1010.3,43.8,Cloudy
Bagalkote,2024-08-02,20.1,25.1,90,1006.0,38.7,Cloudy
Bagalkote,2024-08-03,23.3,28.0,82,1005.4,39.1,Cloudy
Bagalkote,2024-08-04,20.8,31.7,98,1000.9,41.0,Rainy
Bagalkote,2024-08-05,21.6,27.8,93,998.1,63.2,Stormy
Bagalkote,2024-08-06,20.7,30.2,81,1005.0,48.7,Cloudy
Bagalkote,2024-08-07,20.7,29.8,96,1002.6,69.4,Stormy
Bagalkote,2024-08-08,21.9,28.2,98,1005.4,41.6,Rainy
Bagalkote,2024-08-09,19.8,27.8,88,1004.2,41.8,Cloudy
Bagalkote,2024-08-10,17.9,30.2,70,1004.2,44.9,Cloudy
Bagalkote,2024-08-11,18.9,29.6,97,1000.9,46.9,Rainy
Bagalkote,2024-08-12,22.1,28.8,94,1000.9,35.6,Rainy
Bagalkote,2024-08-13,20.5,27.3,79,1000.8,40.2,Cloudy
Bagalkote,2024-08-14,20.8,26.9,80,1004.5,39.7,Cloudy
Bagalkote,2024-08-15,20.1,28.7,88,1003.5,66.4,Stormy
Bagalkote,2024-08-16,21.7,25.5,84,1001.3,37.4,Rainy
Bagalkote,2024-08-17,19.9,27.8,98,1002.8,62.2,Stormy
Bagalkote,2024-08-18,20.6,25.2,94,1000.1,52.5,Rainy
Bagalkote,2024-08-19,21.1,26.0,93,999.4,40.2,Rainy
Bagalkote,2024-08-20,20.4,28.1,89,1002.5,48.1,Cloudy
Bagalkote,2024-08-21,21.1,28.3,89,1007.5,39.6,Cloudy
Bagalkote,2024-08-22,20.1,28.4,87,1004.5,54.8,Stormy
Bagalkote,2024-08-23,21.6,25.2,97,1002.8,44.5,Rainy
Bagalkote,2024-08-24,19.5,29.7,81,1005.1,50.8,Cloudy
Bagalkote,2024-08-25,20.8,28.3,86,1002.2,44.9,Cloudy
Bagalkote,2024-08-26,20.9,27.4,89,998.8,43.6,Rainy
Bagalkote,2024-08-27,19.5,30.2,81,1001.3,43.0,Cloudy
Bagalkote,2024-08-28,19.7,30.8,90,1004.1,39.0,Cloudy
Bagalkote,2024-08-29,19.1,28.5,98,1001.9,48.4,Rainy
Bagalkote,2024-08-30,21.5,27.9,85,1004.6,44.0,Cloudy
Bagalkote,2024-08-31,20.1,28.7,73,1004.0,45.1,Cloudy
Bagalkote,2024-09-01,20.0,29.3,98,999.1,50.0,Rainy
Bagalkote,2024-09-02,19.8,30.4,94,1002.3,59.3,Stormy
Bagalkote,2024-09-03,19.6,28.8,97,999.0,39.8,Rainy
Bagalkote,2024-09-04,19.0,27.4,91,1002.7,59.4,Stormy
Bagalkote,2024-09-05,20.5,28.9,83,1001.5,40.4,Cloudy
Bagalkote,2024-09-06,23.8,29.3,98,1002.2,44.5,Rainy
Bagalkote,2024-09-07,22.9,28.8,84,1007.3,44.9,Cloudy
Bagalkote,2024-09-08,20.9,25.9,93,1003.2,70.6,Stormy
Bagalkote,2024-09-09,22.8,27.4,83,1003.6,42.9,Cloudy
Bagalkote,2024-09-10,19.6,29.0,98,1002.5,39.6,Rainy
Bagalkote,2024-09-11,21.1,27.5,96,1001.9,45.3,Rainy
Bagalkote,2024-09-12,18.8,27.5,75,1008.1,42.0,Cloudy
Bagalkote,2024-09-13,21.8,27.3,95,1000.3,46.6,Rainy
Bagalkote,2024-09-14,19.0,29.5,88,1005.1,45.8,Cloudy
Bagalkote,2024-09-15,19.9,28.6,79,1002.3,40.8,Cloudy
Bagalkote,2024-09-16,19.1,27.3,85,1002.1,42.9,Cloudy
Bagalkote,2024-09-17,20.7,27.5,87,1008.2,48.4,Cloudy
Bagalkote,2024-09-18,20.2,31.8,78,1007.5,47.9,Cloudy
Bagalkote,2024-09-19,20.3,28.0,98,1002.0,60.2,Stormy
Bagalkote,2024-09-20,21.4,30.6,89,1005.5,49.3,Cloudy
Bagalkote,2024-09-21,20.6,28.2,86,1005.5,38.3,Cloudy
Bagalkote,2024-09-22,21.9,29.2,98,1006.5,66.5,Stormy
Bagalkote,2024-09-23,21.3,26.6,81,1001.7,48.6,Cloudy
Bagalkote,2024-09-24,18.4,26.5,73,1004.4,39.1,Cloudy
Bagalkote,2024-09-25,21.9,27.5,90,1007.3,37.7,Cloudy
Bagalkote,2024-09-26,18.8,29.5,91,1007.4,36.9,Cloudy
Bagalkote,2024-09-27,20.7,27.8,60,1001.2,44.5,Sunny
Bagalkote,2024-09-28,20.7,26.1,60,1002.3,40.6,Sunny
Bagalkote,2024-09-29,23.5,29.4,98,998.6,40.5,Rainy
Bagalkote,2024-09-30,22.1,25.0,87,999.5,59.1,Stormy
Bagalkote,2024-10-01,20.5,26.9,60,1004.0,7.2,Sunny
Bagalkote,2024-10-02,20.7,30.3,60,1001.9,18.6,Cloudy
Bagalkote,2024-10-03,21.6,26.5,54,1004.4,13.4,Sunny
Bagalkote,2024-10-04,22.0,25.7,54,1006.8,27.3,Sunny
Bagalkote,2024-10-05,17.9,29.1,62,1007.3,17.3,Cloudy
Bagalkote,2024-10-06,19.9,26.3,46,1003.5,14.7,Sunny
Bagalkote,2024-10-07,18.2,25.3,61,1004.8,17.3,Cloudy
Bagalkote,2024-10-08,18.9,27.2,50,1006.3,10.6,Sunny
Bagalkote,2024-10-09,19.7,25.1,60,1001.4,13.5,Cloudy
Bagalkote,2024-10-10,20.4,29.8,58,1005.1,10.0,Sunny
Bagalkote,2024-10-11,20.9,26.0,41,1006.3,26.5,Sunny
Bagalkote,2024-10-12,19.8,29.7,48,1004.4,23.8,Sunny
Bagalkote,2024-10-13,19.0,27.4,75,1003.6,40.3,Stormy
Bagalkote,2024-10-14,19.6,28.4,46,1004.9,18.8,Sunny
Bagalkote,2024-10-15,18.5,28.0,58,1006.6,15.4,Cloudy
Bagalkote,2024-10-16,20.1,29.2,48,1005.1,21.1,Cloudy
Bagalkote,2024-10-17,18.5,28.5,51,1002.7,21.1,Sunny
Bagalkote,2024-10-18,20.1,27.6,56,1009.7,21.1,Cloudy
Bagalkote,2024-10-19,19.3,28.3,52,1005.8,22.2,Sunny
Bagalkote,2024-10-20,20.0,29.1,64,1004.4,16.0,Cloudy
Bagalkote,2024-10-21,20.7,31.2,52,999.0,19.8,Sunny
Bagalkote,2024-10-22,19.4,28.0,48,1000.3,21.9,Sunny
Bagalkote,2024-10-23,20.1,28.2,49,1011.5,13.3,Sunny
Bagalkote,2024-10-24,20.2,28.8,55,1005.4,5.8,Cloudy
Bagalkote,2024-10-25,22.7,27.7,57,1004.3,23.1,Cloudy
Bagalkote,2024-10-26,18.1,25.8,54,1006.6,18.0,Cloudy
Bagalkote,2024-10-27,21.8,27.8,50,1003.6,12.4,Sunny
Bagalkote,2024-10-28,18.9,29.5,43,1005.9,13.0,Sunny
Bagalkote,2024-10-29,20.6,26.8,44,1002.0,13.2,Sunny
Bagalkote,2024-10-30,18.6,27.3,63,1002.8,15.9,Cloudy
Bagalkote,2024-10-31,19.1,27.6,55,1005.2,22.8,Cloudy
Bagalkote,2024-11-01,20.9,26.8,48,1005.6,20.0,Sunny
Bagalkote,2024-11-02,21.6,27.7,49,1005.3,17.8,Sunny
Bagalkote,2024-11-03,17.9,30.9,76,1001.3,36.1,Stormy
Bagalkote,2024-11-04,21.0,30.8,58,1002.2,19.1,Cloudy
Bagalkote,2024-11-05,21.6,28.1,52,1002.1,11.1,Sunny
Bagalkote,2024-11-06,20.2,29.8,67,1002.8,20.5,Cloudy
Bagalkote,2024-11-07,19.1,28.1,64,1007.7,16.4,Cloudy
Bagalkote,2024-11-08,17.4,27.6,52,1003.8,12.0,Sunny
Bagalkote,2024-11-09,19.7,25.6,48,1006.7,20.5,Sunny
Bagalkote,2024-11-10,20.2,29.2,67,1002.7,18.7,Cloudy
Bagalkote,2024-11-11,18.2,27.8,49,1003.9,19.7,Sunny
Bagalkote,2024-11-12,21.7,30.2,52,1003.5,20.5,Sunny
Bagalkote,2024-11-13,18.4,25.9,56,1005.9,15.5,Cloudy
Bagalkote,2024-11-14,18.6,27.8,43,1003.3,15.6,Sunny
Bagalkote,2024-11-15,19.4,28.0,65,1003.9,13.2,Cloudy
Bagalkote,2024-11-16,23.5,27.2,46,1005.6,9.6,Sunny
Bagalkote,2024-11-17,18.9,29.8,59,1004.6,21.7,Cloudy
Bagalkote,2024-11-18,21.8,28.2,50,1003.8,18.2,Sunny
Bagalkote,2024-11-19,21.5,28.7,62,1004.4,19.0,Cloudy
Bagalkote,2024-11-20,19.8,27.2,56,1004.0,15.1,Sunny
Bagalkote,2024-11-21,19.3,28.3,47,1005.1,12.5,Sunny
Bagalkote,2024-11-22,20.0,29.9,56,1007.7,16.3,Cloudy
Bagalkote,2024-11-23,20.9,25.3,54,1006.7,19.9,Sunny
Bagalkote,2024-11-24,19.5,26.2,66,1002.9,13.1,Cloudy
Bagalkote,2024-11-25,21.1,26.8,60,1008.0,24.1,Sunny
Bagalkote,2024-11-26,19.0,30.4,55,1005.8,14.0,Sunny
Bagalkote,2024-11-27,19.9,26.3,54,1008.3,24.2,Sunny
Bagalkote,2024-11-28,19.0,30.0,42,1006.9,17.0,Sunny
Bagalkote,2024-11-29,19.6,27.8,43,1006.0,14.6,Sunny
Bagalkote,2024-11-30,20.0,29.9,52,1003.2,15.0,Sunny
Bagalkote,2024-12-01,12.1,25.9,35,1003.5,12.2,Sunny
Bagalkote,2024-12-02,13.1,25.1,30,1005.4,12.2,Sunny
Bagalkote,2024-12-03,11.5,26.1,34,1007.1,17.3,Sunny
Bagalkote,2024-12-04,13.9,25.0,36,1001.2,19.2,Sunny
Bagalkote,2024-12-05,11.5,22.0,34,1006.1,13.3,Sunny
Bagalkote,2024-12-06,12.6,23.1,49,1004.9,12.5,Sunny
Bagalkote,2024-12-07,14.0,26.0,27,1003.4,20.9,Sunny
Bagalkote,2024-12-08,12.7,26.3,25,1005.6,21.5,Sunny
Bagalkote,2024-12-09,13.8,25.5,25,1006.5,17.1,Sunny
Bagalkote,2024-12-10,12.0,24.2,43,1005.2,15.6,Sunny
Bagalkote,2024-12-11,14.4,22.9,36,1006.1,9.6,Sunny
Bagalkote,2024-12-12,13.2,24.7,25,1001.3,20.1,Sunny
Bagalkote,2024-12-13,11.5,23.8,35,1004.6,11.4,Sunny
Bagalkote,2024-12-14,11.4,22.8,33,1003.2,13.8,Sunny
Bagalkote,2024-12-15,10.5,24.9,37,1000.0,10.8,Sunny
Bagalkote,2024-12-16,13.3,25.5,37,1005.9,18.2,Sunny
Bagalkote,2024-12-17,12.8,25.4,44,1004.3,11.9,Sunny
Bagalkote,2024-12-18,10.0,23.2,40,1006.5,17.2,Sunny
Bagalkote,2024-12-19,12.7,25.0,25,1006.7,14.0,Sunny
Bagalkote,2024-12-20,12.6,24.7,31,1004.1,13.3,Sunny
Bagalkote,2024-12-21,12.2,24.9,33,1010.1,6.1,Sunny
Bagalkote,2024-12-22,12.4,24.0,43,1002.8,9.8,Sunny
Bagalkote,2024-12-23,12.1,23.5,38,1007.5,9.2,Sunny
Bagalkote,2024-12-24,11.8,25.2,31,1008.4,11.1,Sunny
Bagalkote,2024-12-25,13.7,23.7,37,1005.4,5.3,Sunny
Bagalkote,2024-12-26,11.9,21.6,25,1008.3,10.9,Sunny
Bagalkote,2024-12-27,10.1,26.4,38,1005.7,11.3,Sunny
Bagalkote,2024-12-28,13.6,26.4,37,1012.0,13.7,Sunny
Bagalkote,2024-12-29,12.3,23.8,37,1004.5,19.5,Sunny
